head,relation,tail,熟悉度-familiarity,实体性-concretness,上级类别,下级类别,覆盖范围-coverage,impair
奶牛,需要,水,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,需要,饲养,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,尾巴,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,是,哺乳类,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,乳房,9.0,9.0,动物,陆生动物,0.796479581,1
奶牛,有,眼睛,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,像,斑马,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,像,羊,9.0,9.0,动物,陆生动物,0.796479581,1
奶牛,需要,空气,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,需要,睡觉,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,奶,9.0,9.0,动物,陆生动物,0.796479581,1
奶牛,有,牛奶,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,像,黄牛,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,斑点,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,角,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,毛,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,四肢,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,可以,生产牛奶,9.0,9.0,动物,陆生动物,0.796479581,1
奶牛,是,家养的,9.0,9.0,动物,陆生动物,0.796479581,1
奶牛,是,牲畜,9.0,9.0,动物,陆生动物,0.796479581,1
奶牛,是,食物,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,像,肉牛,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,像,熊猫,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,需要,保护,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,需要,草料,9.0,9.0,动物,陆生动物,0.796479581,1
奶牛,需要,喂草,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,鼻子,9.0,9.0,动物,陆生动物,0.796479581,0
奶牛,有,嘴巴,9.0,9.0,动物,陆生动物,0.796479581,0
喷泉,是,水,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,可以,观赏,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,可以,喷水,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,是,景观,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,需要,电,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,像,水枪,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,有,音乐,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,是,设施,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,像,瀑布,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,灯光,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,是,装饰,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,喷头,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,可以,娱乐,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,是,建筑,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,是,泉水,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,像,烟花,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,需要,动力,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,需要,建造,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,多种样式,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,其他,广场,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,是,雕塑,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,是,公共的,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,是,好看的,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,是,人造的,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,像,花洒,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,像,水龙头,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,需要,清理,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,需要,维护,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,需要,压力,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,需要,压强,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,出水口,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,多种颜色,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,有,孔,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,喷嘴,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,水泵,9.0,9.0,人造物,建筑,0.640555675,1
喷泉,有,水池,9.0,9.0,人造物,建筑,0.640555675,0
喷泉,有,水管,9.0,9.0,人造物,建筑,0.640555675,0
苹果,是,食物,9.0,9.0,植物,水果,0.783936971,1
苹果,是,水果,9.0,9.0,植物,水果,0.783936971,0
苹果,是,红色的,9.0,9.0,植物,水果,0.783936971,0
苹果,有,皮,9.0,9.0,植物,水果,0.783936971,0
苹果,是,甜的,9.0,9.0,植物,水果,0.783936971,0
苹果,有,果核,9.0,9.0,植物,水果,0.783936971,0
苹果,有,果肉,9.0,9.0,植物,水果,0.783936971,1
苹果,需要,水,9.0,9.0,植物,水果,0.783936971,1
苹果,需要,种植,9.0,9.0,植物,水果,0.783936971,0
苹果,需要,削皮,9.0,9.0,植物,水果,0.783936971,1
苹果,需要,阳光,9.0,9.0,植物,水果,0.783936971,1
苹果,是,圆形,9.0,9.0,植物,水果,0.783936971,0
苹果,需要,土,9.0,9.0,植物,水果,0.783936971,0
苹果,像,脸,9.0,9.0,植物,水果,0.783936971,0
苹果,需要,空气,9.0,9.0,植物,水果,0.783936971,1
苹果,是,绿色的,9.0,9.0,植物,水果,0.783936971,1
苹果,像,梨,9.0,9.0,植物,水果,0.783936971,1
苹果,需要,清洗,9.0,9.0,植物,水果,0.783936971,0
苹果,可以,解渴,9.0,9.0,植物,水果,0.783936971,0
苹果,是,脆的,9.0,9.0,植物,水果,0.783936971,1
苹果,是,健康的,9.0,9.0,植物,水果,0.783936971,1
苹果,是,香的,9.0,9.0,植物,水果,0.783936971,1
苹果,是,植物,9.0,9.0,植物,水果,0.783936971,0
苹果,像,球,9.0,9.0,植物,水果,0.783936971,1
苹果,像,桃子,9.0,9.0,植物,水果,0.783936971,1
苹果,需要,肥料,9.0,9.0,植物,水果,0.783936971,0
苹果,有,水,9.0,9.0,植物,水果,0.783936971,1
苹果,有,维生素,9.0,9.0,植物,水果,0.783936971,1
苹果,有,营养,9.0,9.0,植物,水果,0.783936971,0
苹果,可以,买卖,9.0,9.0,植物,水果,0.783936971,0
苹果,是,好吃的,9.0,9.0,植物,水果,0.783936971,0
苹果,像,灯笼,9.0,9.0,植物,水果,0.783936971,1
苹果,像,笑脸,9.0,9.0,植物,水果,0.783936971,0
苹果,像,心脏,9.0,9.0,植物,水果,0.783936971,0
苹果,需要,采摘,9.0,9.0,植物,水果,0.783936971,0
苹果,需要,收割,9.0,9.0,植物,水果,0.783936971,0
苹果,需要,营养,9.0,9.0,植物,水果,0.783936971,0
苹果,有,多种种类,9.0,9.0,植物,水果,0.783936971,0
苹果,有,果实,9.0,9.0,植物,水果,0.783936971,1
苹果,有,果汁,9.0,9.0,植物,水果,0.783936971,1
苹果,有,维生素C,9.0,9.0,植物,水果,0.783936971,0
苹果,有,种子,9.0,9.0,植物,水果,0.783936971,1
葡萄,是,水果,9.0,9.0,植物,水果,0.832366116,0
葡萄,是,食物,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,籽,9.0,9.0,植物,水果,0.832366116,1
葡萄,是,甜的,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,水,9.0,9.0,植物,水果,0.832366116,0
葡萄,是,紫色的,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,种植,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,果肉,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,皮,9.0,9.0,植物,水果,0.832366116,0
葡萄,可以,酿酒,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,采摘,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,阳光,9.0,9.0,植物,水果,0.832366116,0
葡萄,是,植物,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,清洗,9.0,9.0,植物,水果,0.832366116,0
葡萄,是,绿色的,9.0,9.0,植物,水果,0.832366116,1
葡萄,是,酸的,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,空气,9.0,9.0,植物,水果,0.832366116,1
葡萄,需要,土,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,多种颜色,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,葡萄皮,9.0,9.0,植物,水果,0.832366116,0
葡萄,可以,买卖,9.0,9.0,植物,水果,0.832366116,0
葡萄,是,圆形,9.0,9.0,植物,水果,0.832366116,0
葡萄,像,玻璃球,9.0,9.0,植物,水果,0.832366116,0
葡萄,像,球,9.0,9.0,植物,水果,0.832366116,1
葡萄,有,多种种类,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,果核,9.0,9.0,植物,水果,0.832366116,0
葡萄,是,红色的,9.0,9.0,植物,水果,0.832366116,0
葡萄,像,提子,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,剥开,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,营养,9.0,9.0,植物,水果,0.832366116,0
葡萄,像,宝石,9.0,9.0,植物,水果,0.832366116,0
葡萄,像,玛瑙,9.0,9.0,植物,水果,0.832366116,1
葡萄,像,眼睛,9.0,9.0,植物,水果,0.832366116,0
葡萄,像,珍珠,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,多种型号,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,果实,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,糖,9.0,9.0,植物,水果,0.832366116,1
葡萄,有,维生素,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,汁水,9.0,9.0,植物,水果,0.832366116,1
葡萄,可以,观赏,9.0,9.0,植物,水果,0.832366116,0
葡萄,可以,晒,9.0,9.0,植物,水果,0.832366116,0
葡萄,可以,晒干,9.0,9.0,植物,水果,0.832366116,0
葡萄,可以,生长,9.0,9.0,植物,水果,0.832366116,0
葡萄,其他,安胎,9.0,9.0,植物,水果,0.832366116,1
葡萄,是,好吃的,9.0,9.0,植物,水果,0.832366116,0
葡萄,是,黑色的,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,肥料,9.0,9.0,植物,水果,0.832366116,0
葡萄,需要,营养,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,树枝,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,水,9.0,9.0,植物,水果,0.832366116,0
葡萄,有,叶子,9.0,9.0,植物,水果,0.832366116,0
茄子,是,紫色的,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,是,食物,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,是,蔬菜,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,是,植物,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,需要,水,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,皮,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,需要,种植,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,可以,炒,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,需要,土,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,需要,阳光,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,是,长的,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,需要,空气,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,籽,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,是,绿色的,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,是,圆形,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,像,灯笼,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,需要,采摘,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,需要,烹饪,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,有,刺,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,果实,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,营养,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,像,黄瓜,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,需要,肥料,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,需要,清洗,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,把手,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,有,叶子,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,种子,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,可以,凉拌,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,可以,生长,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,是,瓜,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,是,好吃的,9.0,9.0,植物,蔬菜,0.737249192,1
茄子,是,条状的,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,是,油炸类,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,像,气球,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,像,球,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,像,西红柿,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,像,月亮,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,需要,削皮,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,果肉,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,茎,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,毛,9.0,9.0,植物,蔬菜,0.737249192,0
茄子,有,维生素,9.0,9.0,植物,蔬菜,0.737249192,0
人行天桥,是,桥,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,有,楼梯,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,需要,维护,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,是,道路,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,有,栏杆,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,立交桥,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,需要,建造,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,有,台阶,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,可以,行走,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,其他,行人,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,建筑,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,设施,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,像,彩虹,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,有,扶手,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,可以,保护,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,安全的,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,是,通道,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,需要,水泥,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,需要,修建,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,需要,修理,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,有,钢筋,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,有,桥面,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,其他,北京,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,其他,交通,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,便利的,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,高的,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,公共的,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,需要,建设,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,有,阶梯,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,可以,保护人,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,可以,过马路,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,可以,通行,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,城市的,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,金属,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,是,空中的,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,是,天桥,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,像,斑马线,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,像,地下通道,9.0,9.0,人造物,建筑,0.612120357,1
人行天桥,需要,清洗,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,需要,铁,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,有,人,9.0,9.0,人造物,建筑,0.612120357,0
人行天桥,有,支架,9.0,9.0,人造物,建筑,0.612120357,0
扫帚,可以,扫地,9.0,9.0,人造物,工具,0.678072179,1
扫帚,是,工具,9.0,9.0,人造物,工具,0.678072179,0
扫帚,可以,打扫,9.0,9.0,人造物,工具,0.678072179,0
扫帚,有,把手,9.0,9.0,人造物,工具,0.678072179,1
扫帚,有,毛,9.0,9.0,人造物,工具,0.678072179,0
扫帚,可以,清洁,9.0,9.0,人造物,工具,0.678072179,0
扫帚,可以,买卖,9.0,9.0,人造物,工具,0.678072179,1
扫帚,像,扇子,9.0,9.0,人造物,工具,0.678072179,0
扫帚,是,黄色的,9.0,9.0,人造物,工具,0.678072179,0
扫帚,是,家居用品,9.0,9.0,人造物,工具,0.678072179,0
扫帚,是,生活用品,9.0,9.0,人造物,工具,0.678072179,0
扫帚,是,用品,9.0,9.0,人造物,工具,0.678072179,0
扫帚,需要,簸箕,9.0,9.0,人造物,工具,0.678072179,0
扫帚,可以,除尘,9.0,9.0,人造物,工具,0.678072179,1
扫帚,可以,清扫,9.0,9.0,人造物,工具,0.678072179,0
扫帚,其他,簸箕,9.0,9.0,人造物,工具,0.678072179,0
扫帚,是,必需品,9.0,9.0,人造物,工具,0.678072179,0
扫帚,是,塑料,9.0,9.0,人造物,工具,0.678072179,0
扫帚,是,长的,9.0,9.0,人造物,工具,0.678072179,0
扫帚,像,魔法棒,9.0,9.0,人造物,工具,0.678072179,0
扫帚,像,刷子,9.0,9.0,人造物,工具,0.678072179,1
扫帚,像,尾巴,9.0,9.0,人造物,工具,0.678072179,1
扫帚,需要,更换,9.0,9.0,人造物,工具,0.678072179,0
扫帚,有,多种长度,9.0,9.0,人造物,工具,0.678072179,1
扫帚,有,多种种类,9.0,9.0,人造物,工具,0.678072179,0
扫帚,有,杆子,9.0,9.0,人造物,工具,0.678072179,0
沙发,是,家具,9.0,9.0,人造物,家具,0.797972703,0
沙发,可以,躺,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,软的,9.0,9.0,人造物,家具,0.797972703,1
沙发,像,床,9.0,9.0,人造物,家具,0.797972703,1
沙发,可以,休息,9.0,9.0,人造物,家具,0.797972703,0
沙发,像,椅子,9.0,9.0,人造物,家具,0.797972703,1
沙发,可以,睡觉,9.0,9.0,人造物,家具,0.797972703,1
沙发,有,海绵,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,靠背,9.0,9.0,人造物,家具,0.797972703,1
沙发,是,舒服的,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,木的,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,皮的,9.0,9.0,人造物,家具,0.797972703,1
沙发,需要,保养,9.0,9.0,人造物,家具,0.797972703,0
沙发,需要,清洗,9.0,9.0,人造物,家具,0.797972703,1
沙发,有,多种材质,9.0,9.0,人造物,家具,0.797972703,0
沙发,可以,买卖,9.0,9.0,人造物,家具,0.797972703,1
沙发,需要,制造,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,布,9.0,9.0,人造物,家具,0.797972703,1
沙发,有,垫子,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,座垫,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,词汇,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,国外的,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,家居用品,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,长的,9.0,9.0,人造物,家具,0.797972703,1
沙发,需要,设计,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,多种型号,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,多种颜色,9.0,9.0,人造物,家具,0.797972703,1
沙发,有,扶手,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,棉花,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,皮,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,腿,9.0,9.0,人造物,家具,0.797972703,0
沙发,可以,看视频,9.0,9.0,人造物,家具,0.797972703,0
沙发,可以,趴,9.0,9.0,人造物,家具,0.797972703,1
沙发,可以,玩手机,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,方形的,9.0,9.0,人造物,家具,0.797972703,0
沙发,是,硬的,9.0,9.0,人造物,家具,0.797972703,1
沙发,需要,清理,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,弹簧,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,多种形状,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,多种样式,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,多种种类,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,软垫,9.0,9.0,人造物,家具,0.797972703,0
沙发,有,沙发垫,9.0,9.0,人造物,家具,0.797972703,1
纱布,可以,包扎,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,有,布,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,是,棉的,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,是,医疗用品,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,可以,包扎伤口,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,是,白色的,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,有,网,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,有,孔,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,是,纺织品,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,有,多种样式,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,可以,包裹,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,可以,买卖,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,需要,消毒,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,可以,裁剪,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,像,绷带,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,需要,清洗,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,有,棉花,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,可以,缠绕,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,是,软的,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,是,稀疏的,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,是,药,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,像,胶带,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,像,渔网,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,需要,保质,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,需要,制造,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,可以,包裹伤口,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,可以,保护,9.0,9.0,人造物,医疗用品,0.731995866,0
