head,relation,tail,熟悉度-familiarity,实体性-concretness,上级类别,下级类别,覆盖范围-coverage,impair
纱布,可以,保护伤口,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,可以,固定,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,是,薄的,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,是,轻的,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,是,透气的,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,是,用品,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,像,创口贴,9.0,9.0,人造物,医疗用品,0.731995866,1
纱布,像,毛巾,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,像,手帕,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,像,蚊帐,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,需要,干燥,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,需要,更换,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,需要,剪刀,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,有,洞,9.0,9.0,人造物,医疗用品,0.731995866,0
纱布,有,宽度,9.0,9.0,人造物,医疗用品,0.731995866,0
狮子,是,动物,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,需要,食物,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,有,毛,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,肉食类,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,凶的,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,可以,捕猎,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,尾巴,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,像,老虎,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,需要,水,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,牙齿,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,跑,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,像,猫,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,需要,睡觉,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,眼睛,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,四肢,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,需要,保护,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,嘴巴,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,需要,空气,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,鼻子,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,有,爪子,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,是,哺乳类,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,猫科,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,锋利的牙齿,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,锋利的,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,像,豹子,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,耳朵,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,有,身体,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,繁衍,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,猛兽,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,是,兽类,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,是,野生的,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,需要,呼吸,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,锋利的爪子,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,吃人,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,观赏,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,咬,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,咬人,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,大的,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,黄色的,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,需要,阳光,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,有,雌的,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,皮肤,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,有,头,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,雄的,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,打架,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,吼叫,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,可以,伤人,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,非洲的,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,是,可怕的,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,快速的,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,群居的,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,是,森林之王,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,是,王,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,像,狗,9.0,9.0,动物,陆生动物,0.849750465,1
狮子,需要,交配,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,需要,领地,9.0,9.0,动物,陆生动物,0.849750465,0
狮子,有,鬃毛,9.0,9.0,动物,陆生动物,0.849750465,1
手掌,是,身体部位,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,需要,保护,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,其他,人,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,有,手指,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,有,肉,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,有,掌纹,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,有,皮肤,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,是,手,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,需要,清洗,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,掌心,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,骨骼,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,可以,击掌,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,是,器官,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,像,鸡爪,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,有,温度,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,可以,打人,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,可以,鼓掌,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,可以,拿,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,可以,弯曲,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,像,脚,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,像,鸭掌,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,关节,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,血液,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,可以,看手相,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,可以,握,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,可以,握手,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,可以,写字,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,是,厚的,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,是,宽的,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,是,软的,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,像,五指山,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,像,仙人掌,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,需要,保养,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,需要,勤洗手,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,表皮,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,肌肉,9.0,9.0,身体部位,身体部位,0.67074882,1
手掌,有,纹路,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,血管,9.0,9.0,身体部位,身体部位,0.67074882,0
手掌,有,指头,9.0,9.0,身体部位,身体部位,0.67074882,1
书柜,可以,放书,9.0,9.0,人造物,家具,0.602744298,1
书柜,是,家具,9.0,9.0,人造物,家具,0.602744298,0
书柜,是,木的,9.0,9.0,人造物,家具,0.602744298,1
书柜,有,书,9.0,9.0,人造物,家具,0.602744298,0
书柜,是,柜子,9.0,9.0,人造物,家具,0.602744298,0
书柜,需要,整理,9.0,9.0,人造物,家具,0.602744298,1
书柜,像,衣柜,9.0,9.0,人造物,家具,0.602744298,0
书柜,有,多种样式,9.0,9.0,人造物,家具,0.602744298,0
书柜,可以,储物,9.0,9.0,人造物,家具,0.602744298,1
书柜,有,隔层,9.0,9.0,人造物,家具,0.602744298,0
书柜,有,架子,9.0,9.0,人造物,家具,0.602744298,0
书柜,需要,清理,9.0,9.0,人造物,家具,0.602744298,0
书柜,有,格子,9.0,9.0,人造物,家具,0.602744298,1
书柜,有,很多层,9.0,9.0,人造物,家具,0.602744298,1
书柜,可以,买卖,9.0,9.0,人造物,家具,0.602744298,1
书柜,需要,擦,9.0,9.0,人造物,家具,0.602744298,1
书柜,需要,防水,9.0,9.0,人造物,家具,0.602744298,0
书柜,有,玻璃门,9.0,9.0,人造物,家具,0.602744298,0
天鹅,是,动物,8.67,9.0,动物,鸟,0.833804006,0
天鹅,需要,食物,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,羽毛,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,翅膀,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,飞,8.67,9.0,动物,鸟,0.833804006,0
天鹅,需要,水,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,观赏,8.67,9.0,动物,鸟,0.833804006,1
天鹅,是,白色的,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,鸟,8.67,9.0,动物,鸟,0.833804006,1
天鹅,像,鸭子,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,嘴巴,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,游泳,8.67,9.0,动物,鸟,0.833804006,1
天鹅,需要,保护,8.67,9.0,动物,鸟,0.833804006,0
天鹅,像,鹅,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,脖子,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,眼睛,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,黑色的,8.67,9.0,动物,鸟,0.833804006,0
天鹅,需要,睡觉,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,禽类,8.67,9.0,动物,鸟,0.833804006,1
天鹅,是,优雅的,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,高贵的,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,食物,8.67,9.0,动物,鸟,0.833804006,0
天鹅,像,大雁,8.67,9.0,动物,鸟,0.833804006,0
天鹅,需要,空气,8.67,9.0,动物,鸟,0.833804006,0
天鹅,需要,鱼,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,长脖子,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,爪子,8.67,9.0,动物,鸟,0.833804006,1
天鹅,可以,养殖,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,两栖类,8.67,9.0,动物,鸟,0.833804006,0
天鹅,需要,阳光,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,多种种类,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,头,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,捕猎,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,繁衍,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,行走,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,跑,8.67,9.0,动物,鸟,0.833804006,0
天鹅,可以,戏水,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,好看的,8.67,9.0,动物,鸟,0.833804006,1
天鹅,是,水里的,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,象征,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,优美的,8.67,9.0,动物,鸟,0.833804006,0
天鹅,是,游禽,8.67,9.0,动物,鸟,0.833804006,1
天鹅,像,鸡,8.67,9.0,动物,鸟,0.833804006,0
天鹅,像,雪,8.67,9.0,动物,鸟,0.833804006,1
天鹅,需要,栖息地,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,多种颜色,8.67,9.0,动物,鸟,0.833804006,1
天鹅,有,脚,8.67,9.0,动物,鸟,0.833804006,0
天鹅,有,毛,8.67,9.0,动物,鸟,0.833804006,1
天鹅,有,身体,8.67,9.0,动物,鸟,0.833804006,1
天鹅,有,腿,8.67,9.0,动物,鸟,0.833804006,0
土豆,是,食物,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,需要,种植,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,有,淀粉,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,是,蔬菜,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,有,皮,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,是,植物,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,需要,土,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,可以,炒,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,像,红薯,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,是,黄色的,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,是,圆形,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,需要,清洗,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,是,块茎类,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,是,硬的,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,需要,水,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,有,多种种类,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,可以,饱腹,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,可以,烤,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,像,球,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,像,芋头,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,需要,肥料,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,需要,阳光,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,有,坑,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,有,营养,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,是,粮食,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,是,椭圆形,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,是,长在土里的,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,是,棕色的,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,像,鹅卵石,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,像,鸡蛋,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,像,苹果,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,像,土堆,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,需要,剥开,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,需要,采摘,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,需要,炖,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,需要,加工,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,需要,空气,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,需要,烹饪,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,有,薄皮,9.0,9.0,植物,蔬菜,0.77037983,0
土豆,有,茎,9.0,9.0,植物,蔬菜,0.77037983,1
土豆,有,芽,9.0,9.0,植物,蔬菜,0.77037983,0
兔子,是,动物,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,食物,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,有,耳朵,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,食物,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,有,眼睛,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,水,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,需要,饲养,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,白色的,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,可爱的,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,毛,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,可以,跑,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,可以,跳,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,草,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,尾巴,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,需要,空气,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,需要,胡罗卜,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,睡觉,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,有,长耳朵,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,宠物,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,像,老鼠,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,四肢,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,嘴巴,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,哺乳类,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,红色的,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,像,猫,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,红眼睛,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,皮肤,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,灰色的,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,像,毛线球,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,像,棉花,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,需要,保护,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,呼吸,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,萝卜,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,鼻子,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,多种种类,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,腿,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,牙齿,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,可以,蹦,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,可以,繁衍,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,可以,观赏,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,其他,龟兔赛跑,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,啮齿类,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,是,软的,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,生物,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,是,玩具,9.0,9.0,动物,陆生动物,0.820338894,1
兔子,像,球,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,像,云,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,青菜,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,需要,食用,9.0,9.0,动物,陆生动物,0.820338894,0
兔子,有,短尾巴,9.0,9.0,动物,陆生动物,0.820338894,0
袜子,可以,保暖,9.0,9.0,人造物,服饰,0.754048516,0
袜子,需要,清洗,9.0,9.0,人造物,服饰,0.754048516,0
袜子,可以,穿,9.0,9.0,人造物,服饰,0.754048516,0
袜子,可以,保护,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,棉的,9.0,9.0,人造物,服饰,0.754048516,0
袜子,像,手套,9.0,9.0,人造物,服饰,0.754048516,1
袜子,有,布,9.0,9.0,人造物,服饰,0.754048516,0
袜子,可以,保护脚,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,衣服,9.0,9.0,人造物,服饰,0.754048516,1
袜子,可以,买卖,9.0,9.0,人造物,服饰,0.754048516,1
袜子,其他,脚,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,服饰,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,多种样式,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,纺织品,9.0,9.0,人造物,服饰,0.754048516,1
袜子,像,船,9.0,9.0,人造物,服饰,0.754048516,0
袜子,需要,制造,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,多种颜色,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,成对的,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,生活用品,9.0,9.0,人造物,服饰,0.754048516,0
袜子,像,袋子,9.0,9.0,人造物,服饰,0.754048516,1
袜子,像,鞋,9.0,9.0,人造物,服饰,0.754048516,1
袜子,有,弹性,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,洞,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,多种种类,9.0,9.0,人造物,服饰,0.754048516,1
袜子,有,花纹,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,口,9.0,9.0,人造物,服饰,0.754048516,1
袜子,有,两只,9.0,9.0,人造物,服饰,0.754048516,1
袜子,有,线,9.0,9.0,人造物,服饰,0.754048516,0
袜子,可以,防脚臭,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,软的,9.0,9.0,人造物,服饰,0.754048516,0
袜子,是,舒服的,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,多种材质,9.0,9.0,人造物,服饰,0.754048516,1
袜子,有,多种长度,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,袜口,9.0,9.0,人造物,服饰,0.754048516,0
袜子,有,袜筒,9.0,9.0,人造物,服饰,0.754048516,0
围巾,可以,保暖,9.0,9.0,人造物,服饰,0.647848221,0
围巾,需要,清洗,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,毛线,9.0,9.0,人造物,服饰,0.647848221,1
围巾,是,衣服,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,多种颜色,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,多种材质,9.0,9.0,人造物,服饰,0.647848221,1
围巾,有,多种样式,9.0,9.0,人造物,服饰,0.647848221,0
围巾,是,长的,9.0,9.0,人造物,服饰,0.647848221,1
围巾,可以,戴,9.0,9.0,人造物,服饰,0.647848221,0
围巾,可以,围在脖子上,9.0,9.0,人造物,服饰,0.647848221,1
围巾,可以,御寒,9.0,9.0,人造物,服饰,0.647848221,0
围巾,是,温暖的,9.0,9.0,人造物,服饰,0.647848221,0
围巾,需要,制造,9.0,9.0,人造物,服饰,0.647848221,0
围巾,可以,穿,9.0,9.0,人造物,服饰,0.647848221,1
围巾,是,纺织品,9.0,9.0,人造物,服饰,0.647848221,0
围巾,是,棉的,9.0,9.0,人造物,服饰,0.647848221,1
围巾,是,配饰,9.0,9.0,人造物,服饰,0.647848221,0
围巾,是,条状的,9.0,9.0,人造物,服饰,0.647848221,1
围巾,是,装饰,9.0,9.0,人造物,服饰,0.647848221,0
围巾,像,毛巾,9.0,9.0,人造物,服饰,0.647848221,0
围巾,像,围脖,9.0,9.0,人造物,服饰,0.647848221,0
围巾,需要,编织,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,多种花纹,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,多种长度,9.0,9.0,人造物,服饰,0.647848221,1
围巾,有,宽度,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,流苏,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,毛,9.0,9.0,人造物,服饰,0.647848221,0
围巾,可以,挡风,9.0,9.0,人造物,服饰,0.647848221,0
围巾,可以,围脖,9.0,9.0,人造物,服饰,0.647848221,0
围巾,是,服饰,9.0,9.0,人造物,服饰,0.647848221,0
围巾,是,厚的,9.0,9.0,人造物,服饰,0.647848221,0
围巾,是,用品,9.0,9.0,人造物,服饰,0.647848221,0
