head,relation,tail,熟悉度-familiarity,实体性-concretness,上级类别,下级类别,覆盖范围-coverage,impair
围巾,像,披风,9.0,9.0,人造物,服饰,0.647848221,1
围巾,像,丝带,9.0,9.0,人造物,服饰,0.647848221,1
围巾,像,丝巾,9.0,9.0,人造物,服饰,0.647848221,0
围巾,需要,脖子,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,布,9.0,9.0,人造物,服饰,0.647848221,0
围巾,有,多种种类,9.0,9.0,人造物,服饰,0.647848221,1
围巾,有,纹路,9.0,9.0,人造物,服饰,0.647848221,0
西瓜,是,水果,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,食物,9.0,9.0,植物,水果,0.839231935,1
西瓜,像,球,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,皮,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,土,9.0,9.0,植物,水果,0.839231935,1
西瓜,需要,阳光,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,水,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,绿色的,9.0,9.0,植物,水果,0.839231935,1
西瓜,是,甜的,9.0,9.0,植物,水果,0.839231935,1
西瓜,是,圆形,9.0,9.0,植物,水果,0.839231935,0
西瓜,像,皮球,9.0,9.0,植物,水果,0.839231935,1
西瓜,需要,种植,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,籽,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,切,9.0,9.0,植物,水果,0.839231935,1
西瓜,有,果肉,9.0,9.0,植物,水果,0.839231935,0
西瓜,可以,解渴,9.0,9.0,植物,水果,0.839231935,1
西瓜,有,瓜瓤,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,采摘,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,空气,9.0,9.0,植物,水果,0.839231935,0
西瓜,可以,解暑,9.0,9.0,植物,水果,0.839231935,0
西瓜,可以,买卖,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,红色的,9.0,9.0,植物,水果,0.839231935,1
西瓜,是,植物,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,瓜皮,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,西瓜子,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,多汁的,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,瓜,9.0,9.0,植物,水果,0.839231935,1
西瓜,像,哈密瓜,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,水,9.0,9.0,植物,水果,0.839231935,1
西瓜,是,重的,9.0,9.0,植物,水果,0.839231935,0
西瓜,像,冬瓜,9.0,9.0,植物,水果,0.839231935,1
西瓜,像,气球,9.0,9.0,植物,水果,0.839231935,0
西瓜,像,足球,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,肥料,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,瓜子,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,果实,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,花纹,9.0,9.0,植物,水果,0.839231935,0
西瓜,可以,降温,9.0,9.0,植物,水果,0.839231935,0
西瓜,可以,利尿,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,大的,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,黑色的,9.0,9.0,植物,水果,0.839231935,0
西瓜,是,药,9.0,9.0,植物,水果,0.839231935,0
西瓜,像,篮球,9.0,9.0,植物,水果,0.839231935,1
西瓜,像,南瓜,9.0,9.0,植物,水果,0.839231935,0
西瓜,像,香瓜,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,成熟,9.0,9.0,植物,水果,0.839231935,0
西瓜,需要,冷藏,9.0,9.0,植物,水果,0.839231935,1
西瓜,有,多种型号,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,多种种类,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,瓤,9.0,9.0,植物,水果,0.839231935,1
西瓜,有,肉,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,味道,9.0,9.0,植物,水果,0.839231935,0
西瓜,有,种子,9.0,9.0,植物,水果,0.839231935,0
喜鹊,需要,食物,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,可以,飞,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,鸟,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,翅膀,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,是,动物,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,需要,水,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,嘴巴,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,羽毛,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,需要,空气,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,可以,叫,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,像,乌鸦,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,有,眼睛,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,黑色的,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,像,麻雀,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,需要,睡觉,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,可以,报喜,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,像,鸽子,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,需要,虫,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,多种颜色,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,尾巴,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,爪子,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,可以,观赏,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,白色的,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,黑白的,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,喜庆的,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,头,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,可以,捕猎,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,好兆头,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,是,可爱的,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,禽类,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,象征好运,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,是,小的,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,像,飞机,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,像,燕子,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,需要,保护,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,需要,阳光,9.0,9.0,动物,鸟,0.829457093,1
喜鹊,需要,筑巢,9.0,9.0,动物,鸟,0.829457093,0
喜鹊,有,脚,9.0,9.0,动物,鸟,0.829457093,1
香蕉,是,水果,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,食物,9.0,9.0,植物,水果,0.743235725,0
香蕉,有,皮,9.0,9.0,植物,水果,0.743235725,1
香蕉,是,黄色的,9.0,9.0,植物,水果,0.743235725,1
香蕉,有,果肉,9.0,9.0,植物,水果,0.743235725,1
香蕉,像,月亮,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,种植,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,水,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,软的,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,甜的,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,采摘,9.0,9.0,植物,水果,0.743235725,1
香蕉,需要,阳光,9.0,9.0,植物,水果,0.743235725,1
香蕉,是,热带的,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,剥开,9.0,9.0,植物,水果,0.743235725,0
香蕉,有,营养,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,弯的,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,植物,9.0,9.0,植物,水果,0.743235725,1
香蕉,像,船,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,土,9.0,9.0,植物,水果,0.743235725,1
香蕉,可以,买卖,9.0,9.0,植物,水果,0.743235725,0
香蕉,可以,晒,9.0,9.0,植物,水果,0.743235725,0
香蕉,可以,晒干,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,白色的,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,电动的,9.0,9.0,植物,水果,0.743235725,1
香蕉,是,香的,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,空气,9.0,9.0,植物,水果,0.743235725,0
香蕉,有,种子,9.0,9.0,植物,水果,0.743235725,0
香蕉,可以,饱腹,9.0,9.0,植物,水果,0.743235725,0
香蕉,可以,生长,9.0,9.0,植物,水果,0.743235725,0
香蕉,是,长的,9.0,9.0,植物,水果,0.743235725,0
香蕉,像,黄瓜,9.0,9.0,植物,水果,0.743235725,0
香蕉,像,土豆,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,扒皮,9.0,9.0,植物,水果,0.743235725,1
香蕉,需要,保鲜,9.0,9.0,植物,水果,0.743235725,1
香蕉,需要,防腐,9.0,9.0,植物,水果,0.743235725,0
香蕉,需要,肥料,9.0,9.0,植物,水果,0.743235725,1
香蕉,有,多种种类,9.0,9.0,植物,水果,0.743235725,0
香蕉,有,香蕉皮,9.0,9.0,植物,水果,0.743235725,0
牙齿,是,白色的,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,是,硬的,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,可以,嚼,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,需要,清洗,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,像,石头,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,需要,保护,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,是,器官,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,需要,刷,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,可以,咀嚼食物,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,可以,咬,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,其他,动物,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,其他,人,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,是,锋利的,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,是,身体部位,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,需要,爱护,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,有,碳酸钙,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,是,坚固的,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,需要,刷牙,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,钙,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,多种型号,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,牙釉质,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,可以,进食,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,可以,生长,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,可以,撕咬,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,可以,咬合,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,像,宝石,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,像,刀,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,像,锯齿,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,像,钻石,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,需要,护理,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,虫牙,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,多种形状,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,多种颜色,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,多种样式,9.0,9.0,身体部位,身体部位,0.682944606,1
牙齿,有,多种种类,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,尖,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,牙神经,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,牙龈,9.0,9.0,身体部位,身体部位,0.682944606,0
牙齿,有,蛀虫,9.0,9.0,身体部位,身体部位,0.682944606,0
燕子,可以,飞,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,翅膀,9.0,9.0,动物,鸟,0.831063262,1
燕子,是,鸟,9.0,9.0,动物,鸟,0.831063262,1
燕子,是,动物,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,食物,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,水,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,羽毛,9.0,9.0,动物,鸟,0.831063262,1
燕子,有,嘴巴,9.0,9.0,动物,鸟,0.831063262,0
燕子,是,黑色的,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,虫,9.0,9.0,动物,鸟,0.831063262,0
燕子,像,剪刀,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,空气,9.0,9.0,动物,鸟,0.831063262,1
燕子,像,麻雀,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,尾巴,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,眼睛,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,睡觉,9.0,9.0,动物,鸟,0.831063262,1
燕子,有,爪子,9.0,9.0,动物,鸟,0.831063262,0
燕子,可以,捕猎,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,筑巢,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,脚,9.0,9.0,动物,鸟,0.831063262,0
燕子,可以,繁衍,9.0,9.0,动物,鸟,0.831063262,0
燕子,是,小的,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,头,9.0,9.0,动物,鸟,0.831063262,0
燕子,可以,孵化,9.0,9.0,动物,鸟,0.831063262,1
燕子,是,白色的,9.0,9.0,动物,鸟,0.831063262,0
燕子,像,大雁,9.0,9.0,动物,鸟,0.831063262,0
燕子,像,飞机,9.0,9.0,动物,鸟,0.831063262,0
燕子,像,喜鹊,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,保护,9.0,9.0,动物,鸟,0.831063262,0
燕子,需要,阳光,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,两只脚,9.0,9.0,动物,鸟,0.831063262,1
燕子,可以,捕虫,9.0,9.0,动物,鸟,0.831063262,1
燕子,可以,叫,9.0,9.0,动物,鸟,0.831063262,0
燕子,可以,迁徙,9.0,9.0,动物,鸟,0.831063262,0
燕子,可以,衔泥,9.0,9.0,动物,鸟,0.831063262,1
燕子,其他,候鸟,9.0,9.0,动物,鸟,0.831063262,0
燕子,是,黑白的,9.0,9.0,动物,鸟,0.831063262,0
燕子,是,可爱的,9.0,9.0,动物,鸟,0.831063262,0
燕子,是,灵活的,9.0,9.0,动物,鸟,0.831063262,1
燕子,是,小巧的,9.0,9.0,动物,鸟,0.831063262,0
燕子,像,鸽子,9.0,9.0,动物,鸟,0.831063262,0
燕子,像,啄木鸟,9.0,9.0,动物,鸟,0.831063262,0
燕子,有,剪刀似的尾巴,9.0,9.0,动物,鸟,0.831063262,1
椅子,是,家具,9.0,9.0,人造物,家具,0.664085484,1
椅子,是,木的,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,靠背,9.0,9.0,人造物,家具,0.664085484,1
椅子,有,四条腿,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,腿,9.0,9.0,人造物,家具,0.664085484,0
椅子,可以,休息,9.0,9.0,人造物,家具,0.664085484,0
椅子,是,硬的,9.0,9.0,人造物,家具,0.664085484,0
椅子,是,凳子,9.0,9.0,人造物,家具,0.664085484,0
椅子,需要,制造,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,椅背,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,椅子腿,9.0,9.0,人造物,家具,0.664085484,1
椅子,像,积木,9.0,9.0,人造物,家具,0.664085484,0
椅子,像,沙发,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,扶手,9.0,9.0,人造物,家具,0.664085484,0
椅子,可以,储物,9.0,9.0,人造物,家具,0.664085484,0
椅子,是,金属,9.0,9.0,人造物,家具,0.664085484,0
椅子,是,生活用品,9.0,9.0,人造物,家具,0.664085484,0
椅子,像,床,9.0,9.0,人造物,家具,0.664085484,0
椅子,像,树,9.0,9.0,人造物,家具,0.664085484,0
椅子,像,桌子,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,椅腿,9.0,9.0,人造物,家具,0.664085484,1
椅子,有,座位,9.0,9.0,人造物,家具,0.664085484,1
椅子,可以,承重,9.0,9.0,人造物,家具,0.664085484,0
椅子,可以,靠着,9.0,9.0,人造物,家具,0.664085484,1
椅子,可以,使用,9.0,9.0,人造物,家具,0.664085484,0
椅子,可以,坐,9.0,9.0,人造物,家具,0.664085484,1
椅子,是,工具,9.0,9.0,人造物,家具,0.664085484,0
椅子,是,人造的,9.0,9.0,人造物,家具,0.664085484,1
椅子,是,塑料,9.0,9.0,人造物,家具,0.664085484,1
椅子,是,物品,9.0,9.0,人造物,家具,0.664085484,1
椅子,是,圆柱形,9.0,9.0,人造物,家具,0.664085484,0
椅子,像,板凳,9.0,9.0,人造物,家具,0.664085484,0
椅子,需要,保养,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,多种型号,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,多种样式,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,脚,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,空间,9.0,9.0,人造物,家具,0.664085484,1
椅子,有,木板,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,四个腿,9.0,9.0,人造物,家具,0.664085484,0
椅子,有,椅面,9.0,9.0,人造物,家具,0.664085484,1
椅子,有,支撑,9.0,9.0,人造物,家具,0.664085484,1
椅子,有,座垫,9.0,9.0,人造物,家具,0.664085484,0
雨伞,可以,挡雨,9.0,9.0,人造物,工具,0.647501682,0
雨伞,像,蘑菇,9.0,9.0,人造物,工具,0.647501682,0
雨伞,是,工具,9.0,9.0,人造物,工具,0.647501682,1
雨伞,有,伞柄,9.0,9.0,人造物,工具,0.647501682,1
雨伞,需要,制造,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,多种颜色,9.0,9.0,人造物,工具,0.647501682,1
雨伞,可以,防水,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,伞面,9.0,9.0,人造物,工具,0.647501682,1
雨伞,可以,打开,9.0,9.0,人造物,工具,0.647501682,0
雨伞,可以,买卖,9.0,9.0,人造物,工具,0.647501682,0
雨伞,是,生活用品,9.0,9.0,人造物,工具,0.647501682,0
雨伞,是,雨具,9.0,9.0,人造物,工具,0.647501682,0
雨伞,需要,撑开,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,把手,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,多种样式,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,支架,9.0,9.0,人造物,工具,0.647501682,1
雨伞,是,圆形,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,多种型号,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,伞布,9.0,9.0,人造物,工具,0.647501682,1
雨伞,可以,挡风,9.0,9.0,人造物,工具,0.647501682,1
雨伞,可以,防晒,9.0,9.0,人造物,工具,0.647501682,0
雨伞,可以,防身,9.0,9.0,人造物,工具,0.647501682,0
雨伞,是,便携的,9.0,9.0,人造物,工具,0.647501682,0
雨伞,是,伞,9.0,9.0,人造物,工具,0.647501682,0
雨伞,像,盾牌,9.0,9.0,人造物,工具,0.647501682,0
雨伞,需要,保存,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,布,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,多种种类,9.0,9.0,人造物,工具,0.647501682,1
雨伞,有,伞骨,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,伞架,9.0,9.0,人造物,工具,0.647501682,0
雨伞,可以,伸缩,9.0,9.0,人造物,工具,0.647501682,0
雨伞,像,降落伞,9.0,9.0,人造物,工具,0.647501682,1
雨伞,像,雨衣,9.0,9.0,人造物,工具,0.647501682,0
雨伞,需要,晾干,9.0,9.0,人造物,工具,0.647501682,1
雨伞,需要,随身携带,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,多种材质,9.0,9.0,人造物,工具,0.647501682,0
雨伞,有,图案,9.0,9.0,人造物,工具,0.647501682,1
直升机,可以,飞,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,是,飞机,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,有,螺旋桨,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,是,工具,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,其他,交通,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,有,机翼,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,像,鸟,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,有,机身,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,可以,救援,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,像,竹蜻蜓,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,需要,动力,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,需要,驾驶,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,需要,司机,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,有,驾驶室,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,是,大的,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,是,器械,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,需要,飞行员,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,需要,燃料,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,需要,油,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,有,发动机,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,有,机舱,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,是,人造的,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,是,一种飞机,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,像,蜻蜓,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,需要,加油,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,有,座位,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,可以,代步,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,可以,滑行,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,可以,科研,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,可以,升空,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,可以,探测,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,是,飞行器,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,是,高科技,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,是,小的,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,是,战争,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,像,火箭,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,像,鲸鱼,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,需要,研究,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,需要,制造,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,有,玻璃,9.0,9.0,交通工具,飞机,0.688410593,1
直升机,有,单旋翼式,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,有,机尾,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,有,双旋翼式,9.0,9.0,交通工具,飞机,0.688410593,0
直升机,有,引擎,9.0,9.0,交通工具,飞机,0.688410593,0
