Concept,Rel,Feature,Frequency,上级类别,下级类别,impair
袜子,有,有-多种长度,2.06896551724138,人造物,服饰,0
袜子,有,有-袜口,2.06896551724138,人造物,服饰,0
袜子,有,有-袜筒,2.06896551724138,人造物,服饰,0
围巾,可以,可以-保暖,22.7586206896552,人造物,服饰,0
围巾,需要,需要-清洗,11.3793103448276,人造物,服饰,0
围巾,有,有-毛线,11.3793103448276,人造物,服饰,1
围巾,是,是-衣服,8.27586206896552,人造物,服饰,0
围巾,有,有-多种颜色,8.27586206896552,人造物,服饰,0
围巾,有,有-多种材质,7.24137931034483,人造物,服饰,1
围巾,有,有-多种样式,6.20689655172414,人造物,服饰,0
围巾,是,是-长的,5.17241379310345,人造物,服饰,1
围巾,可以,可以-戴,4.13793103448276,人造物,服饰,0
围巾,可以,可以-围在脖子上,4.13793103448276,人造物,服饰,1
围巾,可以,可以-御寒,4.13793103448276,人造物,服饰,0
围巾,是,是-温暖的,4.13793103448276,人造物,服饰,0
围巾,需要,需要-制造,4.13793103448276,人造物,服饰,0
围巾,可以,可以-穿,3.10344827586207,人造物,服饰,1
围巾,是,是-纺织品,3.10344827586207,人造物,服饰,0
围巾,是,是-棉的,3.10344827586207,人造物,服饰,1
围巾,是,是-配饰,3.10344827586207,人造物,服饰,0
围巾,是,是-条状的,3.10344827586207,人造物,服饰,1
围巾,是,是-装饰,3.10344827586207,人造物,服饰,0
围巾,像,像-毛巾,3.10344827586207,人造物,服饰,0
围巾,像,像-围脖,3.10344827586207,人造物,服饰,0
围巾,需要,需要-编织,3.10344827586207,人造物,服饰,0
围巾,有,有-多种花纹,3.10344827586207,人造物,服饰,0
围巾,有,有-多种长度,3.10344827586207,人造物,服饰,1
围巾,有,有-宽度,3.10344827586207,人造物,服饰,0
围巾,有,有-流苏,3.10344827586207,人造物,服饰,0
围巾,有,有-毛,3.10344827586207,人造物,服饰,0
围巾,可以,可以-挡风,2.06896551724138,人造物,服饰,0
围巾,可以,可以-围脖,2.06896551724138,人造物,服饰,0
围巾,是,是-服饰,2.06896551724138,人造物,服饰,0
围巾,是,是-厚的,2.06896551724138,人造物,服饰,0
围巾,是,是-用品,2.06896551724138,人造物,服饰,0
围巾,像,像-披风,2.06896551724138,人造物,服饰,1
围巾,像,像-丝带,2.06896551724138,人造物,服饰,1
围巾,像,像-丝巾,2.06896551724138,人造物,服饰,0
围巾,需要,需要-脖子,2.06896551724138,人造物,服饰,0
围巾,有,有-布,2.06896551724138,人造物,服饰,0
围巾,有,有-多种种类,2.06896551724138,人造物,服饰,1
围巾,有,有-纹路,2.06896551724138,人造物,服饰,0
西瓜,是,是-水果,26.1290322580645,植物,水果,0
西瓜,是,是-食物,24.1935483870968,植物,水果,1
西瓜,像,像-球,15.4838709677419,植物,水果,0
西瓜,有,有-皮,15.4838709677419,植物,水果,0
西瓜,需要,需要-土,12.5806451612903,植物,水果,1
西瓜,需要,需要-阳光,12.5806451612903,植物,水果,0
西瓜,需要,需要-水,11.6129032258065,植物,水果,0
西瓜,是,是-绿色的,10.6451612903226,植物,水果,1
西瓜,是,是-甜的,10.6451612903226,植物,水果,1
西瓜,是,是-圆形,10.6451612903226,植物,水果,0
西瓜,像,像-皮球,10.6451612903226,植物,水果,1
西瓜,需要,需要-种植,10.6451612903226,植物,水果,0
西瓜,有,有-籽,10.6451612903226,植物,水果,0
西瓜,需要,需要-切,9.67741935483871,植物,水果,1
西瓜,有,有-果肉,8.70967741935484,植物,水果,0
西瓜,可以,可以-解渴,7.74193548387097,植物,水果,1
西瓜,有,有-瓜瓤,7.74193548387097,植物,水果,0
西瓜,需要,需要-采摘,6.7741935483871,植物,水果,0
西瓜,需要,需要-空气,5.80645161290323,植物,水果,0
西瓜,可以,可以-解暑,4.83870967741935,植物,水果,0
西瓜,可以,可以-买卖,4.83870967741935,植物,水果,0
西瓜,是,是-红色的,4.83870967741935,植物,水果,1
西瓜,是,是-植物,4.83870967741935,植物,水果,0
西瓜,有,有-瓜皮,4.83870967741935,植物,水果,0
西瓜,有,有-西瓜子,4.83870967741935,植物,水果,0
西瓜,是,是-多汁的,3.87096774193548,植物,水果,0
西瓜,是,是-瓜,3.87096774193548,植物,水果,1
西瓜,像,像-哈密瓜,3.87096774193548,植物,水果,0
西瓜,有,有-水,3.87096774193548,植物,水果,1
西瓜,是,是-重的,2.90322580645161,植物,水果,0
西瓜,像,像-冬瓜,2.90322580645161,植物,水果,1
西瓜,像,像-气球,2.90322580645161,植物,水果,0
西瓜,像,像-足球,2.90322580645161,植物,水果,0
西瓜,需要,需要-肥料,2.90322580645161,植物,水果,0
西瓜,有,有-瓜子,2.90322580645161,植物,水果,0
西瓜,有,有-果实,2.90322580645161,植物,水果,0
西瓜,有,有-花纹,2.90322580645161,植物,水果,0
西瓜,可以,可以-降温,1.93548387096774,植物,水果,0
西瓜,可以,可以-利尿,1.93548387096774,植物,水果,0
西瓜,是,是-大的,1.93548387096774,植物,水果,0
西瓜,是,是-黑色的,1.93548387096774,植物,水果,0
西瓜,是,是-药,1.93548387096774,植物,水果,0
西瓜,像,像-篮球,1.93548387096774,植物,水果,1
西瓜,像,像-南瓜,1.93548387096774,植物,水果,0
西瓜,像,像-香瓜,1.93548387096774,植物,水果,0
西瓜,需要,需要-成熟,1.93548387096774,植物,水果,0
西瓜,需要,需要-冷藏,1.93548387096774,植物,水果,1
西瓜,有,有-多种型号,1.93548387096774,植物,水果,0
西瓜,有,有-多种种类,1.93548387096774,植物,水果,0
西瓜,有,有-瓤,1.93548387096774,植物,水果,1
西瓜,有,有-肉,1.93548387096774,植物,水果,0
西瓜,有,有-味道,1.93548387096774,植物,水果,0
西瓜,有,有-种子,1.93548387096774,植物,水果,0
喜鹊,需要,需要-食物,25.8620689655172,动物,鸟,0
喜鹊,可以,可以-飞,24.8275862068966,动物,鸟,0
喜鹊,是,是-鸟,24.8275862068966,动物,鸟,0
喜鹊,有,有-翅膀,23.7931034482759,动物,鸟,1
喜鹊,是,是-动物,19.6551724137931,动物,鸟,0
喜鹊,需要,需要-水,19.6551724137931,动物,鸟,0
喜鹊,有,有-嘴巴,14.4827586206896,动物,鸟,0
喜鹊,有,有-羽毛,13.448275862069,动物,鸟,1
喜鹊,需要,需要-空气,12.4137931034483,动物,鸟,0
喜鹊,可以,可以-叫,8.27586206896552,动物,鸟,0
喜鹊,像,像-乌鸦,8.27586206896552,动物,鸟,1
喜鹊,有,有-眼睛,8.27586206896552,动物,鸟,0
喜鹊,是,是-黑色的,7.24137931034483,动物,鸟,1
喜鹊,像,像-麻雀,7.24137931034483,动物,鸟,0
喜鹊,需要,需要-睡觉,7.24137931034483,动物,鸟,0
喜鹊,可以,可以-报喜,5.17241379310345,动物,鸟,0
喜鹊,像,像-鸽子,4.13793103448276,动物,鸟,1
喜鹊,需要,需要-虫,4.13793103448276,动物,鸟,0
喜鹊,有,有-多种颜色,4.13793103448276,动物,鸟,0
喜鹊,有,有-尾巴,4.13793103448276,动物,鸟,0
喜鹊,有,有-爪子,4.13793103448276,动物,鸟,1
喜鹊,可以,可以-观赏,3.10344827586207,动物,鸟,0
喜鹊,是,是-白色的,3.10344827586207,动物,鸟,0
喜鹊,是,是-黑白的,3.10344827586207,动物,鸟,0
喜鹊,是,是-喜庆的,3.10344827586207,动物,鸟,0
喜鹊,有,有-头,3.10344827586207,动物,鸟,0
喜鹊,可以,可以-捕猎,2.06896551724138,动物,鸟,0
喜鹊,是,是-好兆头,2.06896551724138,动物,鸟,1
喜鹊,是,是-可爱的,2.06896551724138,动物,鸟,0
喜鹊,是,是-禽类,2.06896551724138,动物,鸟,0
喜鹊,是,是-象征好运,2.06896551724138,动物,鸟,0
喜鹊,是,是-小的,2.06896551724138,动物,鸟,0
喜鹊,像,像-飞机,2.06896551724138,动物,鸟,0
喜鹊,像,像-燕子,2.06896551724138,动物,鸟,0
喜鹊,需要,需要-保护,2.06896551724138,动物,鸟,0
喜鹊,需要,需要-阳光,2.06896551724138,动物,鸟,1
喜鹊,需要,需要-筑巢,2.06896551724138,动物,鸟,0
喜鹊,有,有-脚,2.06896551724138,动物,鸟,1
香蕉,是,是-水果,29.0322580645161,植物,水果,0
香蕉,是,是-食物,25.1612903225806,植物,水果,0
香蕉,有,有-皮,24.1935483870968,植物,水果,1
香蕉,是,是-黄色的,19.3548387096774,植物,水果,1
香蕉,有,有-果肉,16.4516129032258,植物,水果,1
香蕉,像,像-月亮,10.6451612903226,植物,水果,0
香蕉,需要,需要-种植,10.6451612903226,植物,水果,0
香蕉,需要,需要-水,7.74193548387097,植物,水果,0
香蕉,是,是-软的,5.80645161290323,植物,水果,0
香蕉,是,是-甜的,5.80645161290323,植物,水果,0
香蕉,需要,需要-采摘,5.80645161290323,植物,水果,1
香蕉,需要,需要-阳光,5.80645161290323,植物,水果,1
香蕉,是,是-热带的,4.83870967741935,植物,水果,0
香蕉,需要,需要-剥开,4.83870967741935,植物,水果,0
香蕉,有,有-营养,4.83870967741935,植物,水果,0
香蕉,是,是-弯的,3.87096774193548,植物,水果,0
香蕉,是,是-植物,3.87096774193548,植物,水果,1
香蕉,像,像-船,3.87096774193548,植物,水果,0
香蕉,需要,需要-土,3.87096774193548,植物,水果,1
香蕉,可以,可以-买卖,2.90322580645161,植物,水果,0
香蕉,可以,可以-晒,2.90322580645161,植物,水果,0
香蕉,可以,可以-晒干,2.90322580645161,植物,水果,0
香蕉,是,是-白色的,2.90322580645161,植物,水果,0
香蕉,是,是-电动的,2.90322580645161,植物,水果,1
香蕉,是,是-香的,2.90322580645161,植物,水果,0
香蕉,需要,需要-空气,2.90322580645161,植物,水果,0
香蕉,有,有-种子,2.90322580645161,植物,水果,0
香蕉,可以,可以-饱腹,1.93548387096774,植物,水果,0
香蕉,可以,可以-生长,1.93548387096774,植物,水果,0
香蕉,是,是-长的,1.93548387096774,植物,水果,0
香蕉,像,像-黄瓜,1.93548387096774,植物,水果,0
香蕉,像,像-土豆,1.93548387096774,植物,水果,0
香蕉,需要,需要-扒皮,1.93548387096774,植物,水果,1
香蕉,需要,需要-保鲜,1.93548387096774,植物,水果,1
香蕉,需要,需要-防腐,1.93548387096774,植物,水果,0
香蕉,需要,需要-肥料,1.93548387096774,植物,水果,1
香蕉,有,有-多种种类,1.93548387096774,植物,水果,0
香蕉,有,有-香蕉皮,1.93548387096774,植物,水果,0
牙齿,是,是-白色的,16.0,身体部位,身体部位,1
牙齿,是,是-硬的,14.0,身体部位,身体部位,0
牙齿,可以,可以-嚼,12.0,身体部位,身体部位,0
牙齿,需要,需要-清洗,12.0,身体部位,身体部位,1
牙齿,像,像-石头,11.0,身体部位,身体部位,0
牙齿,需要,需要-保护,10.0,身体部位,身体部位,1
牙齿,是,是-器官,9.0,身体部位,身体部位,1
牙齿,需要,需要-刷,9.0,身体部位,身体部位,0
牙齿,可以,可以-咀嚼食物,7.0,身体部位,身体部位,0
牙齿,可以,可以-咬,6.0,身体部位,身体部位,0
牙齿,其他,其他-动物,5.0,身体部位,身体部位,0
牙齿,其他,其他-人,5.0,身体部位,身体部位,0
牙齿,是,是-锋利的,5.0,身体部位,身体部位,1
牙齿,是,是-身体部位,5.0,身体部位,身体部位,0
牙齿,需要,需要-爱护,5.0,身体部位,身体部位,1
牙齿,有,有-碳酸钙,5.0,身体部位,身体部位,0
牙齿,是,是-坚固的,4.0,身体部位,身体部位,0
牙齿,需要,需要-刷牙,4.0,身体部位,身体部位,0
牙齿,有,有-钙,4.0,身体部位,身体部位,0
牙齿,有,有-多种型号,3.0,身体部位,身体部位,0
牙齿,有,有-牙釉质,3.0,身体部位,身体部位,0
牙齿,可以,可以-进食,2.0,身体部位,身体部位,1
牙齿,可以,可以-生长,2.0,身体部位,身体部位,0
牙齿,可以,可以-撕咬,2.0,身体部位,身体部位,1
牙齿,可以,可以-咬合,2.0,身体部位,身体部位,1
牙齿,像,像-宝石,2.0,身体部位,身体部位,0
牙齿,像,像-刀,2.0,身体部位,身体部位,0
牙齿,像,像-锯齿,2.0,身体部位,身体部位,0
牙齿,像,像-钻石,2.0,身体部位,身体部位,0
牙齿,需要,需要-护理,2.0,身体部位,身体部位,0
牙齿,有,有-虫牙,2.0,身体部位,身体部位,0
牙齿,有,有-多种形状,2.0,身体部位,身体部位,0
牙齿,有,有-多种颜色,2.0,身体部位,身体部位,0
牙齿,有,有-多种样式,2.0,身体部位,身体部位,1
牙齿,有,有-多种种类,2.0,身体部位,身体部位,0
牙齿,有,有-尖,2.0,身体部位,身体部位,0
牙齿,有,有-牙神经,2.0,身体部位,身体部位,0
牙齿,有,有-牙龈,2.0,身体部位,身体部位,0
牙齿,有,有-蛀虫,2.0,身体部位,身体部位,0
燕子,可以,可以-飞,25.1612903225806,动物,鸟,0
燕子,有,有-翅膀,24.1935483870968,动物,鸟,1
燕子,是,是-鸟,23.2258064516129,动物,鸟,1
燕子,是,是-动物,22.258064516129,动物,鸟,0
燕子,需要,需要-食物,22.258064516129,动物,鸟,0
燕子,需要,需要-水,17.4193548387097,动物,鸟,0
燕子,有,有-羽毛,15.4838709677419,动物,鸟,1
燕子,有,有-嘴巴,11.6129032258065,动物,鸟,0
燕子,是,是-黑色的,10.6451612903226,动物,鸟,0
燕子,需要,需要-虫,9.67741935483871,动物,鸟,0
燕子,像,像-剪刀,8.70967741935484,动物,鸟,0
燕子,需要,需要-空气,8.70967741935484,动物,鸟,1
燕子,像,像-麻雀,7.74193548387097,动物,鸟,0
燕子,有,有-尾巴,7.74193548387097,动物,鸟,0
燕子,有,有-眼睛,7.74193548387097,动物,鸟,0
燕子,需要,需要-睡觉,6.7741935483871,动物,鸟,1
燕子,有,有-爪子,6.7741935483871,动物,鸟,0
燕子,可以,可以-捕猎,4.83870967741935,动物,鸟,0
燕子,需要,需要-筑巢,4.83870967741935,动物,鸟,0
燕子,有,有-脚,4.83870967741935,动物,鸟,0
燕子,可以,可以-繁衍,3.87096774193548,动物,鸟,0
燕子,是,是-小的,3.87096774193548,动物,鸟,0
燕子,有,有-头,3.87096774193548,动物,鸟,0
燕子,可以,可以-孵化,2.90322580645161,动物,鸟,1
燕子,是,是-白色的,2.90322580645161,动物,鸟,0
燕子,像,像-大雁,2.90322580645161,动物,鸟,0
燕子,像,像-飞机,2.90322580645161,动物,鸟,0
燕子,像,像-喜鹊,2.90322580645161,动物,鸟,0
燕子,需要,需要-保护,2.90322580645161,动物,鸟,0
燕子,需要,需要-阳光,2.90322580645161,动物,鸟,0
燕子,有,有-两只脚,2.90322580645161,动物,鸟,1
燕子,可以,可以-捕虫,1.93548387096774,动物,鸟,1
燕子,可以,可以-叫,1.93548387096774,动物,鸟,0
燕子,可以,可以-迁徙,1.93548387096774,动物,鸟,0
燕子,可以,可以-衔泥,1.93548387096774,动物,鸟,1
燕子,其他,其他-候鸟,1.93548387096774,动物,鸟,0
燕子,是,是-黑白的,1.93548387096774,动物,鸟,0
燕子,是,是-可爱的,1.93548387096774,动物,鸟,0
燕子,是,是-灵活的,1.93548387096774,动物,鸟,1
燕子,是,是-小巧的,1.93548387096774,动物,鸟,0
燕子,像,像-鸽子,1.93548387096774,动物,鸟,0
燕子,像,像-啄木鸟,1.93548387096774,动物,鸟,0
燕子,有,有-剪刀似的尾巴,1.93548387096774,动物,鸟,1
椅子,是,是-家具,16.0,人造物,家具,1
椅子,是,是-木的,13.0,人造物,家具,0
椅子,有,有-靠背,12.0,人造物,家具,1
椅子,有,有-四条腿,8.0,人造物,家具,0
椅子,有,有-腿,7.0,人造物,家具,0
椅子,可以,可以-休息,6.0,人造物,家具,0
椅子,是,是-硬的,6.0,人造物,家具,0
椅子,是,是-凳子,5.0,人造物,家具,0
椅子,需要,需要-制造,5.0,人造物,家具,0
椅子,有,有-椅背,5.0,人造物,家具,0
椅子,有,有-椅子腿,5.0,人造物,家具,1
椅子,像,像-积木,4.0,人造物,家具,0
椅子,像,像-沙发,4.0,人造物,家具,0
椅子,有,有-扶手,4.0,人造物,家具,0
椅子,可以,可以-储物,3.0,人造物,家具,0
椅子,是,是-金属,3.0,人造物,家具,0
椅子,是,是-生活用品,3.0,人造物,家具,0
椅子,像,像-床,3.0,人造物,家具,0
椅子,像,像-树,3.0,人造物,家具,0
椅子,像,像-桌子,3.0,人造物,家具,0
椅子,有,有-椅腿,3.0,人造物,家具,1
椅子,有,有-座位,3.0,人造物,家具,1
椅子,可以,可以-承重,2.0,人造物,家具,0
椅子,可以,可以-靠着,2.0,人造物,家具,1
椅子,可以,可以-使用,2.0,人造物,家具,0
椅子,可以,可以-坐,2.0,人造物,家具,1
椅子,是,是-工具,2.0,人造物,家具,0
椅子,是,是-人造的,2.0,人造物,家具,1
椅子,是,是-塑料,2.0,人造物,家具,1
椅子,是,是-物品,2.0,人造物,家具,1
椅子,是,是-圆柱形,2.0,人造物,家具,0
椅子,像,像-板凳,2.0,人造物,家具,0
椅子,需要,需要-保养,2.0,人造物,家具,0
椅子,有,有-多种型号,2.0,人造物,家具,0
椅子,有,有-多种样式,2.0,人造物,家具,0
椅子,有,有-脚,2.0,人造物,家具,0
椅子,有,有-空间,2.0,人造物,家具,1
椅子,有,有-木板,2.0,人造物,家具,0
椅子,有,有-四个腿,2.0,人造物,家具,0
椅子,有,有-椅面,2.0,人造物,家具,1
椅子,有,有-支撑,2.0,人造物,家具,1
椅子,有,有-座垫,2.0,人造物,家具,0
雨伞,可以,可以-挡雨,18.0,人造物,工具,0
雨伞,像,像-蘑菇,15.0,人造物,工具,0
雨伞,是,是-工具,13.0,人造物,工具,1
雨伞,有,有-伞柄,12.0,人造物,工具,1
雨伞,需要,需要-制造,9.0,人造物,工具,0
雨伞,有,有-多种颜色,7.0,人造物,工具,1
雨伞,可以,可以-防水,6.0,人造物,工具,0
雨伞,有,有-伞面,6.0,人造物,工具,1
雨伞,可以,可以-打开,5.0,人造物,工具,0
雨伞,可以,可以-买卖,5.0,人造物,工具,0
雨伞,是,是-生活用品,5.0,人造物,工具,0
雨伞,是,是-雨具,5.0,人造物,工具,0
雨伞,需要,需要-撑开,5.0,人造物,工具,0
雨伞,有,有-把手,5.0,人造物,工具,0
雨伞,有,有-多种样式,5.0,人造物,工具,0
雨伞,有,有-支架,5.0,人造物,工具,1
雨伞,是,是-圆形,4.0,人造物,工具,0
雨伞,有,有-多种型号,4.0,人造物,工具,0
雨伞,有,有-伞布,4.0,人造物,工具,1
雨伞,可以,可以-挡风,3.0,人造物,工具,1
雨伞,可以,可以-防晒,3.0,人造物,工具,0
雨伞,可以,可以-防身,3.0,人造物,工具,0
雨伞,是,是-便携的,3.0,人造物,工具,0
雨伞,是,是-伞,3.0,人造物,工具,0
雨伞,像,像-盾牌,3.0,人造物,工具,0
雨伞,需要,需要-保存,3.0,人造物,工具,0
雨伞,有,有-布,3.0,人造物,工具,0
雨伞,有,有-多种种类,3.0,人造物,工具,1
雨伞,有,有-伞骨,3.0,人造物,工具,0
雨伞,有,有-伞架,3.0,人造物,工具,0
雨伞,可以,可以-伸缩,2.0,人造物,工具,0
雨伞,像,像-降落伞,2.0,人造物,工具,1
雨伞,像,像-雨衣,2.0,人造物,工具,0
雨伞,需要,需要-晾干,2.0,人造物,工具,1
雨伞,需要,需要-随身携带,2.0,人造物,工具,0
雨伞,有,有-多种材质,2.0,人造物,工具,0
雨伞,有,有-图案,2.0,人造物,工具,1
直升机,可以,可以-飞,22.0,交通工具,飞机,0
直升机,是,是-飞机,19.0,交通工具,飞机,1
直升机,有,有-螺旋桨,18.0,交通工具,飞机,0
直升机,是,是-工具,13.0,交通工具,飞机,1
直升机,其他,其他-交通,10.0,交通工具,飞机,1
直升机,有,有-机翼,10.0,交通工具,飞机,1
直升机,像,像-鸟,8.0,交通工具,飞机,0
直升机,有,有-机身,7.0,交通工具,飞机,0
直升机,可以,可以-救援,5.0,交通工具,飞机,1
直升机,像,像-竹蜻蜓,5.0,交通工具,飞机,0
直升机,需要,需要-动力,5.0,交通工具,飞机,0
直升机,需要,需要-驾驶,5.0,交通工具,飞机,0
直升机,需要,需要-司机,5.0,交通工具,飞机,1
直升机,有,有-驾驶室,5.0,交通工具,飞机,1
直升机,是,是-大的,4.0,交通工具,飞机,0
直升机,是,是-器械,4.0,交通工具,飞机,1
直升机,需要,需要-飞行员,4.0,交通工具,飞机,1
直升机,需要,需要-燃料,4.0,交通工具,飞机,0
直升机,需要,需要-油,4.0,交通工具,飞机,0
直升机,有,有-发动机,4.0,交通工具,飞机,0
直升机,有,有-机舱,4.0,交通工具,飞机,1
直升机,是,是-人造的,3.0,交通工具,飞机,0
直升机,是,是-一种飞机,3.0,交通工具,飞机,0
直升机,像,像-蜻蜓,3.0,交通工具,飞机,0
直升机,需要,需要-加油,3.0,交通工具,飞机,1
直升机,有,有-座位,3.0,交通工具,飞机,0
直升机,可以,可以-代步,2.0,交通工具,飞机,0
直升机,可以,可以-滑行,2.0,交通工具,飞机,0
直升机,可以,可以-科研,2.0,交通工具,飞机,1
直升机,可以,可以-升空,2.0,交通工具,飞机,0
直升机,可以,可以-探测,2.0,交通工具,飞机,1
直升机,是,是-飞行器,2.0,交通工具,飞机,1
直升机,是,是-高科技,2.0,交通工具,飞机,0
直升机,是,是-小的,2.0,交通工具,飞机,1
直升机,是,是-战争,2.0,交通工具,飞机,0
直升机,像,像-火箭,2.0,交通工具,飞机,0
直升机,像,像-鲸鱼,2.0,交通工具,飞机,0
直升机,需要,需要-研究,2.0,交通工具,飞机,0
直升机,需要,需要-制造,2.0,交通工具,飞机,1
直升机,有,有-玻璃,2.0,交通工具,飞机,1
直升机,有,有-单旋翼式,2.0,交通工具,飞机,0
直升机,有,有-机尾,2.0,交通工具,飞机,0
直升机,有,有-双旋翼式,2.0,交通工具,飞机,0
直升机,有,有-引擎,2.0,交通工具,飞机,0
